"url","description","name","Herkunftsland","Anbauregion","Weingut","Produktkategorie","Qualitätsstufe","Cuvee","Geschmacksrichtung","Farbnuance","Flaschengröße","Alkoholgehalt","Restzucker","Säure","Trinktemperatur","Passende Speisen","Hinweis auf Allergene","Auszeichnungen","Hersteller"
"https://www.vindor.de/2014er-bodegas-el-nido-el-nido-do-jumilla","Der El Nido zählt zu den Gesuchtesten und Rarsten Weinen überhaupt und ist so gut wie immer ausverkauft. Der König der Jumilla ist der spektakuläre Super-Crû aus der südspanischen Region Jumilla, der seit seinem Premierejahrgang 2002 kontinuierlich mit Höchstbewertungen zwischen 95 und 99 Parker-Punkten (JG 2004) seine große Klasse bestätigt. 
--- Da der Wein stark limitiert ist, ist eine Abgabe von maximal 1 Flasche möglich ---","2014er Bodegas El Nido, El Nido, DO Jumilla","Spanien","Jumilla","Bodegas El Nido","Rotwein","D.O.","70 % Cabernet Sauvignon, 30 % Monastrell","trocken","dunkles Kirschrot","0,75 l","15 %","2,4 g/l","4,8 g/l","18 °C","Wildfleischgerichte, Schmorbraten, Gulasch, Steaks und kräftigem Käse","enthält Sulfite","James Suckling 93,                                                                                                                                                                                 Guia Penin 95 Punkte,                                                                                                                                                                                 Wine Spectator 92 Punkte","Bodegas El Nido, Paraje de la Aragona, polígono 214, parcela 3A 30520 Jumilla (MURCIA) - Spanien"
"https://www.vindor.de/2014er-chateau-duhart-milon-rothschild-ac-pauillac-4.-grand-cru-classe","JamesSuckling gibt 93/100 Punkte und schreibt: ""Aromas of blackcurrants and sweet tobacco. Wet earth to boot. Full-bodied, tight and chewy with firm and silky tannins and a long and flavorful finish. Needs three or four years to soften. Try drinking in 2021"" - Robert Parker gibt 91 Punkte und schreibt: ""The Château Duhart-Milon 2014 is a blend of 55% Cabernet Sauvignon and 45% Merlot that was picked from 29 until 10 October and 23 until 29 September respectively. It has a more fruit-driven nose than usual, a little less tertiary and austere than the Duhart's of old perhaps. The palate is medium-bodied with fine, quite sappy black fruit and well judged acidity. Nicely focused as usual here with a touch of salinity coming through on the finish. I feel that it is just missing the sense of dimension and authority that a great Duhart can possess, but it retains the aloofness that I admire so much. I will remain cautious for the time being and see how it fills out during its élevage.""","2014er Château Duhart-Milon-Rothschild, AC Pauillac, 4. Grand Cru Classé","Frankreich","Pauillac","Château Duhart-Milon-Rothschild","Rotwein","AC Pauillac 4. Grand Cru Classé","57% Merlot, 43% Cabernet Sauvignon","trocken","granatrot","0,75 l","13 %","< 2 g/l","< 5,0 g/l","16-18 °C","ideal zu dunklem Fleisch, Käse, Aufläufen und zu festlichen Anlässen","enthält Sulfite","James Suckling 93,                                                                                                                                                                                 Wine Enthusiast 93,                                                                                                                                                                                 Robert Parker 91","Château Duhart-Milon-Rothschild, Rue Etienne Dieuzede, 33250 Pauillac, Frankreich"
"https://www.vindor.de/2014er-chateau-noaillac-ac-medoc-cru-bourgeois-90-parker-punkte","Sensationelle 90 von 100 Punkte vom Weinpapst Robert Parker + Goldmedaille ""Concours des vins grands de France à MACON en 2017""
Der Cru Bourgeois von Château Noaillac gehört zu den besten Weinen des ausgezeichneten Jahrgangs 2014 und bietet ein sensationelles Preis-Genuss-Verhältnis!
Feines Bukett, körperreich, vollmundig, kräftige Beerenaromen (Cassis, Brombeeren und Holunder). Am Gaumen ist der Château Noaillac fruchtig, mineralisch, elegant und kraftvoll mit ausgezeichneter Länge.","2014er Chateau Noaillac, AC Médoc Cru Bourgeois ++90 Parker Punkte++","Frankreich","Bordeaux,                                                                                                                                                                                 Medoc","Chateau Noaillac","Rotwein","AC Cru Bourgeois","40% Cabernet Sauvignon, 55% Merlot, 5% Petit Verdot","trocken","granatrot","0,75 l","13 %","1,9 g/l","4,9 g/l","16-18 °C","zu gegrilltem oder gebratenem Fleich und jeder Sorte","enthält Sulfite","Robert Parker 90","CHATEAU NOAILLAC , 6 CHEMIN DU SABLE DES PINS - 33590 JAU DIGNAC LOIRAC - Frankreich"
"https://www.vindor.de/2014er-solaia-igt-antinori-tenuta-tignanello-toscana","Antinoris unbestrittenes Meisterwerk zählt zu den Ausnahmeweinen Italiens und der Welt. Dieser Kultwein hat weltweit die Messlatte für die Erzeugung von Spitzenweinen neu definiert. Der 2014er zählt nach Einschätzung der Journalisten mit zu dem besten Jahrgang, der von diesem Weingut je auf Flaschen gezogen wurde.Intensiv rubinrote Farbe. Imposant an der Nase, ausdrucksvoll die Varietäten und intensive süße Duftnoten von roter Frucht und Gewürzen. Am Gaumen verleiht die lange kühle Saison dem Wein große Reife, lässt Fülle, Struktur und Geschmeidigkeit der Tannine hervortreten und bewahrt doch Eleganz und Ausgewogenheit. Sehr langes Finale, in dem die an der Nase wahrgenommen Gewürznoten wieder in Erinnerung gerufen werden. Der Wein ist stark limitiert verfügbar.","2014er Solaia IGT, Antinori-Tenuta Tignanello, Toscana","Italien","Toskana","Marchese Antinori","Rotwein","IGT Toscana","75% Cabernet Sauvignon, 20% Sangiovese, 5% Cabernet Franc","trocken","tiefes Rot","0,75 l","14 %","1,8 g/l","5,5 g/l","18 °C","zu festlichen Speisen oder solo ein Hochgenuss","enthält Sulfite","James Suckling 95,                                                                                                                                                                                 Robert Parker 95","Marchese Antinori, Piazza Antinori, 3 - IT 50123 Firenze - Italia"
"https://www.vindor.de/2015er-almaviva-concha-y-toro-mouton-rothschild","Mit Sicherheit ist der 2015er Jahrgang einer der besten Weine, die dieses Weingut je auf die Flasche gebracht hat. Dafür gibt es von James Suckling auch die Traumbewertung von 100/100 Punkten + ""wine of the year"". Immense Dichte und Struktur, Aromen von dunklen Früchten, schwarzen Johannisbeeren und Brombeeren, kräftige Tannine und einen sehr langen Abgang. Ein Wein mit großer Zukunft und erstaunlichem Lagerpotential.
Dieser chilenische Ausnahmewein ist raffiniert und elegant und von großer Klasse. Die Entwicklung ist von einer feinen Tanninstruktur geprägt und läßt eine lange Lagerung zu. Lagerfähig bis ca. 2033.","2015er Almaviva, Concha y Toro + Mouton Rothschild","Chile","Maipo Valley","Almaviva","Rotwein",,"72% Cabernet Sauvignon, 19% Carmenere, 6% Cabernet Franc, 2% Petit Verdot und 1% Merlot","trocken","tiefes Rot","0,75 l","14,5 %",,,"18 °C","Genusswein zu festlichen Anläsen und feinen Speisen.","enthält Sulfite","WEINWISSER 20,                                                                                                                                                                                 Falstaff 95 Punkte,                                                                                                                                                                                 James Suckling 100","Almaviva - Viña Almaviva S.A., Puente Alto, Chile"
"https://www.vindor.de/2015er-chateau-belgrave-ac-haut-medoc-5.-grand-cru-classe","Ein in diesem Jahrgang besonders feiner Belgrave, der wie immer sehr zuverlässig gut ist. Rene Gabriel vom WeinWisser schreibt über den 2015er: ""Sattes Purpur-Granat, dicht in der Mitte, lila Schimmer aussen. Das Bouquet zeigt eine würzige, recht tiefgründige Cabernetexpression, schwarze Pfefferkörner. Im Gaumen mit serösem Zugriff, deutliche Adstringenz und somit viel fordernde Gerbstoffe zeigend, schwarzbeeriges Finale. Er ist kein Schmeichler und zeigt Tannine für Übermorgen. Also wird das ein ziemlicher Kraftakt. Mich erinnert er stark an den eigenen 2000er und der fängt heute an, ein grosser Médoc-Cru zu werden. Potentialwertung: 18/20","2015er Château Belgrave, AC Haut-Médoc, 5. Grand Cru Classé","Frankreich","Haut-Médoc","Château Belgrave","Rotwein","AC Haut-Médoc","50% Cabernet Sauvignon, 42% Merlot, 5% Cabernet Franc, 3% Petit Verdot","trocken","dunkelrot","0,75 l","13,5 %","2,0 g/l","2,1 g/l","18 °C","ideal zu kräitigen Fleischgereichen wie Rind, Lamm und Wild, herzhaftem Käse.","enthält Sulfite","WEINWISSER 18,                                                                                                                                                                                 Robert Parker 90-92","Château Belgrave, Vins & Vignobles Dourthe - 35, rue de Bordeaux - 33290 Parempuyre - Frankreich"
"https://www.vindor.de/2015er-chateau-citran-ac-cru-bourgeois-haut-medoc","Château Citran ist einer der besten Crus Bourgeois. Der Jahrgang 2015 gilt als einer der Besten der letzten Jahre.
Robert Parker schreibt: "" ""The 2015 Citran has a reticent nose, tightly wound at the moment with broody, earthy black fruit. The palate is medium-bodied with firm tannin shrouded by attractive red berry fruit, a dash of white pepper and impressive structure towards the fresh, saline finish. This is a well-crafted Citran that should end up at the top-end of my score band.""    89-91/100 Punkte - Trinkreife: 2020-2035 ""","2015er Chateau Citran, AC Cru Bourgeois Haut Medoc","Frankreich","Bordeaux","Château Citran","Rotwein","AC Cru Bourgeois","Cabernet Sauvignon, Merlot, Cabernet Franc","trocken","granatrot","0,75 l","13,5 %","1,8 g/l","4,6 g/l","16-18 °C","Er begleitet auf  wunderbare Weise Speisen wie Pizza, Rindersteak und reifen Käse.","enthält Sulfite","James Suckling 92","Château Citran, 33480 Avensan - Frankreich"
"https://www.vindor.de/2015er-chateau-le-boscq-ac-saint-estephe-cru-bourgeois","Château Le Boscq gehört zu den großen Klassikern der Appellation und wird von keinem geringeren als Michel Rolland betreut. Die Weinberge werden intensiv nach seinen Vorgaben bearbeitet.
Der WEINWISSER  (Rene Gabriel) gibt 17 Punkte und schreibt:""Purpur-Granat. Delikates Bouquet, Kirschen und etwas Cassis, milder Ansatz. Im Gaumen elegant mit erstaunlich weichen Tanninen. Hier hat man eine feminine Variante gewählt. Was gefällt ist die Frische in der generellen Aromatik. Er dürfte aber insgesamt etwas mehr Aromendruck zeigen.""    17/20 Punkte - Trinkreife: 2021-2036","2015er Château le Boscq, AC Saint-Estephe Cru Bourgeois","Frankreich","Saint-Estephe,                                                                                                                                                                                 Bordeaux","Château Le Boscq","Rotwein","AC Saint-Estephe Cru Bourgeois","Cabernet Sauvignon, Merlot, Cabernet Franc, Petiit Verdot","trocken","purpurrot","0,75 l","13,5 %","< 2 g/l","< 5,0 g/l","16-18 °C","zu feinen gebratenen oder geschmorten Fleischgerichten von Rind und Lamm, zu zartem Wildfleisch vom Reh oder Hirschkalb oder auch zu einer gebratenen Gans","enthält Sulfite","WEINWISSER 17,                                                                                                                                                                                 Robert Parker 91","CVBG Dourthe Kressmann (C&C EXPORT), 35 Rue de Bordeaux Parempuyre –  33295 Blanquefort Cedex - France"
"https://www.vindor.de/2015er-chateau-lestage-ac-cru-bourgeois-exceptionnel-listrac-medoc","Aufgrund der hervorragenden Arbeit, die auf dem Château geleistet wird, wurde dieses soeben hochgestuft zum ""Cru Bourgeois Exceptionnel"". Funkelndes Rubin, ein Wein mit unglaublich viel Charme. Ein echter Klassiker für den Bordeaux-Liebhaber. Charakteristischer, leichter Erdton, trocken, samtige Tannine. Ein Geheimtipp zwischen den großen Namen. In jedem Jahrgang vielfach prämiert. Der Wein wird auf Staatempfängen von Pärsident Emmanuel Macron ausgeschenkt.
Die neue Qualitätsstufe ""Cru Bourgeois Exceptionnel"" wird bei einem der kommenden Jahrgänge auf dem Etikett erscheinen.","2015er Château Lestage, AC Cru Bourgeois Exceptionnel Listrac-Medoc","Frankreich","Listrac-Médoc","Château Lestage","Rotwein","Cru Bourgeois Exceptionnel","56% Merlot, 40% Cabernet Sauvignon, 4% Petit-Verdot","trocken","granatrot","0,75 l","13,5 %","2,0 g/l","4,5 g/l","18 °C","ideal zu krätigen Fleischgerichten wie Lamm und Wild sowie zu Schokolade","enthält Sulfite","2 Sterne Guide HACHETTE,                                                                                                                                                                                 88 Vinous (Neal Martin),                                                                                                                                                                                 Wine Enthusiast 91,                                                                                                                                                                                 James Suckling 88,                                                                                                                                                                                 Robert Parker 88","Château Lestage"
"https://www.vindor.de/2015er-quinta-vale-dona-maria-vinha-da-francisca-douro-dop","Sicher einer der besten Weine Portugals aus einer der besten Einzellagen des Weingutes, der mit einer unglaubliche Konzentration und ausgeprägter Frische überzeugt. Mineralität vom Schiefer sowie in dunkle Schokolade getauchte tiefrote Kirschen begeistern die Sinne. Der Wein reift im Holzfass. Ein nicht enden wollendes Finale - wunderbarer Wein, vielfach prämiert.","2015er Quinta Vale Dona Maria, Vinha da Francisca, Douro DOP","Portugal","Douro","Quinta Vale Dona Maria","Rotwein","DO/DOP","Tinta Francisca, Touriga Franca, Sousao, Rufete und Touriga Nacional","trocken","dunkelrot mit kirschfarbenen Reflexen","0,75 l","14,5 %","0,6 g/l","5,2 g/l","14-16 °C","Kräftige Gerichte von Schwein und Rind, Braten in dunklen Soßen, gegrilltes Fleisch, Lamm, Wild, Weichkäse, Hartkäse","enthält Sulfite","Wine Enthusiast 94,                                                                                                                                                                                 Robert Parker 95","Quinta Vale Dona Maria, Sarzedinho, PT - 5130-113 S. Joao da Pesqueira - Portugal"
